order_id,order_date,ship_date,customer_id,segment,region,city,channel,payment_method,product_id,category,subcategory,product_name,quantity,unit_price,discount_pct,sales,cost,profit
ORD4GX73H58,2024-05-25,2024-05-25,CF6ME8X0,Consumer,Alberta,Lethbridge,Online,Gift Card,1035,Technology,Computers,Computers Item 6,2,559.5,0.1,1007.1,693.78,313.32
ORDLV8HIOGU,2024-05-10,2024-05-13,CKIOXSLI,Consumer,Ontario,Kitchener,In-Store,Credit Card,1007,Technology,Phones,Phones Item 8,4,266.02,0.0,1064.07,659.72,404.35
ORDOBMM6K1F,2023-01-06,2023-01-09,CE58XXKW,Home Office,Nova Scotia,Sydney,Online,Debit,1054,Technology,Copiers,Copiers Item 10,3,84.93,0.05,242.05,157.97,84.08
ORDD5ZE0Q1L,2024-09-14,2024-09-21,C96WP9JX,Consumer,Ontario,Mississauga,Online,Debit,1078,Office Supplies,Binders,Binders Item 4,4,100.67,0.05,382.55,181.21,201.34
ORDD207EHNB,2025-05-12,2025-05-19,CS48WUEM,Home Office,Manitoba,Winnipeg,In-Store,Credit Card,1011,Technology,Phones,Phones Item 12,3,1006.06,0.0,3018.17,1871.27,1146.9
ORDUZU2QK9V,2025-10-23,2025-10-29,CB9PLLXE,Consumer,Nova Scotia,Sydney,In-Store,Credit Card,1099,Office Supplies,Storage,Storage Item 10,4,3.72,0.15,12.65,6.7,5.95
ORDS1XE2U4E,2023-12-29,2024-01-03,C56ZYS4M,Consumer,British Columbia,Victoria,Online,Credit Card,1062,Office Supplies,Paper,Paper Item 3,2,3.66,0.0,7.32,3.29,4.03
ORDM63FWCJ0,2025-08-23,2025-08-27,CTL3QHSZ,Corporate,British Columbia,Richmond,In-Store,Credit Card,1149,Furniture,Chairs,Chairs Item 15,5,329.83,0.0,1649.13,907.02,742.11
ORDUMY9B51M,2025-08-21,2025-08-23,CJMLX04H,Consumer,Ontario,London,In-Store,Credit Card,1031,Technology,Computers,Computers Item 2,1,1057.51,0.2,846.01,655.66,190.35
ORDULIYRGGZ,2025-12-19,2025-12-20,C7XDUTZJ,Consumer,Quebec,Gatineau,Online,Debit,1052,Technology,Copiers,Copiers Item 8,6,1088.77,0.2,5226.08,4050.22,1175.86
ORDB1ZPM750,2024-02-13,2024-02-20,COKUL078,Corporate,British Columbia,Surrey,In-Store,Credit Card,1102,Office Supplies,Storage,Storage Item 13,4,111.08,0.1,399.9,199.95,199.95
ORDN2OXLO4X,2025-07-21,2025-07-24,C7ESE9FK,Consumer,Ontario,Toronto,Online,Debit,1081,Office Supplies,Binders,Binders Item 7,3,118.75,0.0,356.26,160.32,195.94
ORD5C3M0EDB,2024-09-11,2024-09-14,CO0PEU1J,Consumer,Ontario,London,Online,Credit Card,1073,Office Supplies,Paper,Paper Item 14,6,105.82,0.0,634.92,285.71,349.21
ORDRYP7RT69,2023-03-05,2023-03-06,CX40A39R,Corporate,Prince Edward Island,Summerside,Online,Credit Card,1116,Office Supplies,Art,Art Item 12,5,20.86,0.0,104.32,46.94,57.38
ORDP50UOQFW,2023-10-24,2023-10-26,C5WLQV1Y,Consumer,Ontario,Ottawa,Wholesale,Debit,1144,Furniture,Chairs,Chairs Item 10,1,455.55,0.1,409.99,250.55,159.44
ORDAV7FV8JY,2025-01-06,2025-01-11,CBHJ9IG6,Corporate,Ontario,Toronto,Online,Credit Card,1042,Technology,Computers,Computers Item 13,6,982.14,0.0,5892.86,3653.57,2239.29
ORDCN0JLZ7Q,2023-06-26,2023-06-29,CCO063UG,Consumer,Ontario,London,In-Store,Credit Card,1135,Furniture,Chairs,Chairs Item 1,3,113.84,0.05,324.43,187.83,136.6
ORDLXETVO9W,2024-04-21,2024-04-25,CVFGIKVN,Corporate,British Columbia,Burnaby,Online,Debit,1034,Technology,Computers,Computers Item 5,3,448.89,0.0,1346.68,834.94,511.74
ORDFJEQCJ22,2025-04-29,2025-04-30,CTGUGCAY,Consumer,Quebec,Longueuil,Online,Credit Card,1009,Technology,Phones,Phones Item 10,3,855.85,0.0,2567.55,1591.88,975.67
ORDEBNGAXQM,2023-06-14,2023-06-14,CZK0QQGU,Home Office,Alberta,Edmonton,Online,Credit Card,1002,Technology,Phones,Phones Item 3,2,602.16,0.1,1083.88,746.67,337.21
ORD6TLEC72K,2024-06-28,2024-07-05,CSTJCWIH,Consumer,Quebec,Laval,Online,Credit Card,1105,Office Supplies,Art,Art Item 1,1,47.96,0.2,38.37,21.58,16.79
ORDN6ZPJ04S,2023-08-24,2023-08-27,CCCW3WQK,Home Office,Ontario,Toronto,Online,Credit Card,1084,Office Supplies,Binders,Binders Item 10,1,66.11,0.0,66.11,29.75,36.36
ORD5WQF5FIF,2024-08-10,2024-08-12,CJC6LYDU,Corporate,Quebec,Longueuil,Online,Debit,1050,Technology,Copiers,Copiers Item 6,2,1175.3,0.1,2115.53,1457.37,658.16
ORDSOYXQ4YU,2023-09-21,2023-09-23,CCMAWRBO,Corporate,Ontario,Mississauga,In-Store,Credit Card,1178,Furniture,Bookcases,Bookcases Item 14,5,499.72,0.0,2498.58,1374.22,1124.36
ORDOLN30GH0,2025-11-24,2025-11-29,C7HT80C9,Consumer,Manitoba,Winnipeg,In-Store,Debit,1186,Furniture,Furnishings,Furnishings Item 7,3,546.15,0.0,1638.44,901.14,737.3
ORD3ZEZ6IBR,2023-03-26,2023-03-30,CKF0IJH5,Consumer,Ontario,London,Wholesale,Debit,1063,Office Supplies,Paper,Paper Item 4,5,80.55,0.0,402.73,181.23,221.5
ORDXDZJMMYE,2025-11-22,2025-11-25,CADLMZEL,Consumer,Ontario,Kitchener,Online,Gift Card,1024,Technology,Accessories,Accessories Item 10,5,975.05,0.2,3900.18,3022.64,877.54
ORDA43IAEXB,2025-05-17,2025-05-24,CZ3431RL,Corporate,Quebec,Gatineau,In-Store,Credit Card,1101,Office Supplies,Storage,Storage Item 12,2,41.76,0.0,83.51,37.58,45.93
ORD85OPV9N6,2025-07-26,2025-08-02,CCENPPEX,Consumer,Ontario,Kitchener,Online,Debit,1111,Office Supplies,Art,Art Item 7,1,101.79,0.1,91.61,45.8,45.81
ORD1ZCDOU2S,2025-07-22,2025-07-23,CL67CEUD,Consumer,Quebec,Montreal,Online,Credit Card,1001,Technology,Phones,Phones Item 2,4,415.65,0.0,1662.6,1030.81,631.79
ORDX7MH5OB5,2023-07-25,2023-07-30,COOFR7C5,Consumer,Quebec,Montreal,Online,Credit Card,1032,Technology,Computers,Computers Item 3,3,581.79,0.15,1483.57,1082.13,401.44
ORDJGX1IHEX,2025-10-17,2025-10-24,CORRMCDJ,Consumer,New Brunswick,Fredericton,In-Store,PayPal,1127,Office Supplies,Labels,Labels Item 8,4,33.95,0.3,95.06,61.11,33.95
ORDV6NNS2UE,2024-10-13,2024-10-16,CQUNM0TT,Consumer,Ontario,Windsor,Online,Credit Card,1135,Furniture,Chairs,Chairs Item 1,3,107.69,0.1,290.76,177.69,113.07
ORDJE0K31XP,2025-11-20,2025-11-20,CVN4N270,Consumer,Quebec,Gatineau,Online,Credit Card,1021,Technology,Accessories,Accessories Item 7,5,1061.27,0.0,5306.36,3289.94,2016.42
ORD9IO2F2D0,2025-08-20,2025-08-21,CUIOB549,Consumer,Alberta,Lethbridge,Online,Credit Card,1082,Office Supplies,Binders,Binders Item 8,6,16.73,0.05,95.36,45.17,50.19
ORD78148JOP,2024-09-27,2024-10-02,CUQ1ZI7K,Consumer,Ontario,Mississauga,Online,Credit Card,1187,Furniture,Furnishings,Furnishings Item 8,2,361.3,0.0,722.61,397.43,325.18
ORD0LY4F925,2024-02-15,2024-02-22,CH30T4EP,Consumer,British Columbia,Surrey,Online,Gift Card,1092,Office Supplies,Storage,Storage Item 3,6,19.1,0.05,108.9,51.58,57.32
ORDNR3O26AG,2023-05-09,2023-05-10,COZZBLXV,Corporate,Saskatchewan,Saskatoon,In-Store,Gift Card,1122,Office Supplies,Labels,Labels Item 3,5,36.55,0.0,182.76,82.24,100.52
ORD4V84ZR35,2023-04-21,2023-04-25,CWOBQXTO,Home Office,Alberta,Lethbridge,In-Store,Credit Card,1018,Technology,Accessories,Accessories Item 4,6,799.88,0.2,3839.43,2975.56,863.87
ORDPFMAO6Y3,2024-03-03,2024-03-06,CVG8SOLP,Consumer,New Brunswick,Fredericton,Online,PayPal,1191,Furniture,Furnishings,Furnishings Item 12,2,619.76,0.0,1239.53,681.74,557.79
ORD94FA1283,2025-06-07,2025-06-09,CWNMCAND,Corporate,Alberta,Calgary,Online,Credit Card,1125,Office Supplies,Labels,Labels Item 6,3,41.06,0.1,110.87,55.43,55.44
ORDSJ948Z1A,2024-07-07,2024-07-12,CTQDDU6J,Consumer,Quebec,Longueuil,Online,Debit,1016,Technology,Accessories,Accessories Item 2,6,1087.43,0.05,6198.33,4045.23,2153.1
ORD4914ZQ1X,2024-06-12,2024-06-19,CWQZBHZQ,Corporate,Nova Scotia,Halifax,Online,Credit Card,1023,Technology,Accessories,Accessories Item 9,2,961.85,0.2,1538.96,1192.69,346.27
ORDXUJ9OCNO,2023-09-25,2023-09-26,C5LMYLAT,Consumer,Ontario,Kitchener,Online,PayPal,1118,Office Supplies,Art,Art Item 14,6,27.93,0.1,150.81,75.41,75.4
ORDXQPF9LK6,2024-09-10,2024-09-10,CB1LZG9V,Corporate,British Columbia,Surrey,Online,Debit,1043,Technology,Computers,Computers Item 14,1,783.74,0.3,548.62,485.92,62.7
ORD1U18DA9O,2024-11-30,2024-12-02,CVHX909K,Corporate,Alberta,Lethbridge,Online,Gift Card,1043,Technology,Computers,Computers Item 14,4,800.83,0.15,2722.83,1986.07,736.76
ORDT8NEXKNE,2025-12-12,2025-12-14,C2I5EA42,Corporate,Saskatchewan,Saskatoon,Online,PayPal,1085,Office Supplies,Binders,Binders Item 11,6,111.66,0.0,669.98,301.49,368.49
ORDLCDTY4W9,2025-03-10,2025-03-15,CPYV3SR7,Consumer,Nova Scotia,Halifax,In-Store,Credit Card,1177,Furniture,Bookcases,Bookcases Item 13,4,477.16,0.0,1908.63,1049.75,858.88
ORD20JB406J,2024-10-27,2024-10-31,CY919YXR,Corporate,Ontario,Toronto,In-Store,PayPal,1099,Office Supplies,Storage,Storage Item 10,2,3.64,0.05,6.92,3.28,3.64
ORDPYAVHGTU,2025-09-24,2025-09-24,CNCEX1AE,Consumer,Alberta,Red Deer,Online,Credit Card,1047,Technology,Copiers,Copiers Item 3,4,134.84,0.0,539.36,334.4,204.96
ORD0SWKZPWT,2024-04-10,2024-04-12,CDAPMW11,Consumer,Ontario,Ottawa,Online,PayPal,1030,Technology,Computers,Computers Item 1,5,1047.85,0.0,5239.25,3248.33,1990.92
ORDPHPWG6BC,2025-10-21,2025-10-26,C8EYLOMG,Corporate,Alberta,Edmonton,In-Store,Credit Card,1109,Office Supplies,Art,Art Item 5,3,46.7,0.1,126.08,63.04,63.04
ORDHJ1KHD4W,2024-02-10,2024-02-13,CZ8QVWN0,Corporate,Alberta,Lethbridge,Online,Credit Card,1052,Technology,Copiers,Copiers Item 8,2,1148.88,0.3,1608.43,1424.61,183.82
ORDAFLC2NHZ,2023-05-21,2023-05-25,CKIF5LTG,Corporate,Ontario,Windsor,Wholesale,PayPal,1095,Office Supplies,Storage,Storage Item 6,4,43.01,0.0,172.05,77.42,94.63
ORD1DJKK1D8,2024-04-02,2024-04-04,CWKMSY9P,Corporate,Manitoba,Winnipeg,In-Store,Credit Card,1147,Furniture,Chairs,Chairs Item 13,2,250.71,0.0,501.41,275.78,225.63
ORD93RY4X8E,2023-05-22,2023-05-24,CSP13PX4,Corporate,Quebec,Gatineau,In-Store,PayPal,1091,Office Supplies,Storage,Storage Item 2,2,73.83,0.05,140.27,66.45,73.82
ORDPRUHE2P4,2023-05-10,2023-05-11,C97QONS4,Consumer,Quebec,Longueuil,Online,Credit Card,1100,Office Supplies,Storage,Storage Item 11,4,29.41,0.1,105.89,52.94,52.95
ORD45DT1N0H,2025-08-23,2025-08-23,C7BJ3JC5,Consumer,Newfoundland and Labrador,Corner Brook,Online,Debit,1019,Technology,Accessories,Accessories Item 5,1,858.12,0.25,643.59,532.04,111.55
ORD7F6BUGMK,2025-05-21,2025-05-21,C40BIMPI,Consumer,British Columbia,Surrey,Online,Debit,1114,Office Supplies,Art,Art Item 10,4,37.77,0.0,151.1,67.99,83.11
ORDZBBZULJ8,2023-08-31,2023-09-04,CE7DW0TQ,Corporate,British Columbia,Victoria,Online,Credit Card,1091,Office Supplies,Storage,Storage Item 2,2,82.51,0.0,165.02,74.26,90.76
ORDBZJDRBX7,2025-07-07,2025-07-08,CLSSS36L,Corporate,Ontario,Toronto,In-Store,PayPal,1074,Office Supplies,Paper,Paper Item 15,2,85.64,0.15,145.59,77.08,68.51
ORDUGF1AYUQ,2023-03-17,2023-03-21,CEZGK70J,Consumer,Ontario,Hamilton,In-Store,Credit Card,1057,Technology,Copiers,Copiers Item 13,2,778.4,0.2,1245.44,965.22,280.22
ORDKSY1CR3W,2023-11-08,2023-11-15,CTG4TAIS,Corporate,Ontario,Kitchener,Wholesale,PayPal,1107,Office Supplies,Art,Art Item 3,3,14.58,0.1,39.36,19.68,19.68
ORDTMKQPHN1,2025-02-12,2025-02-17,CAID8SII,Consumer,Ontario,Hamilton,Online,Bank Transfer,1133,Office Supplies,Labels,Labels Item 14,3,53.35,0.15,136.04,72.02,64.02
ORDRLIJNRJA,2023-11-29,2023-12-03,CGGJASG8,Consumer,Ontario,Mississauga,In-Store,Debit,1034,Technology,Computers,Computers Item 5,3,390.74,0.0,1172.21,726.77,445.44
ORD0X2ICUOA,2025-03-11,2025-03-11,CF0G74DE,Home Office,Quebec,Laval,In-Store,Gift Card,1181,Furniture,Furnishings,Furnishings Item 2,4,477.13,0.2,1526.82,1049.69,477.13
ORDD7EIT4WB,2025-08-16,2025-08-19,C8GZBW5O,Consumer,British Columbia,Burnaby,Online,Debit,1114,Office Supplies,Art,Art Item 10,6,35.93,0.1,194.04,97.02,97.02
ORD3AHK8UZN,2023-03-14,2023-03-21,CBFIDSBA,Consumer,Ontario,London,In-Store,Bank Transfer,1182,Furniture,Furnishings,Furnishings Item 3,2,72.82,0.2,116.52,80.11,36.41
ORDWXTBCWN7,2023-01-27,2023-01-30,C7BGWESP,Corporate,British Columbia,Victoria,Wholesale,PayPal,1141,Furniture,Chairs,Chairs Item 7,4,182.16,0.05,692.22,400.76,291.46
ORDRP5ZI2WZ,2025-10-27,2025-11-02,C6IGGRDE,Consumer,Nova Scotia,Sydney,Online,Debit,1155,Furniture,Tables,Tables Item 6,4,597.23,0.15,2030.58,1313.9,716.68
ORDFRNFEOUB,2024-07-24,2024-07-29,CAB5NWKS,Consumer,Ontario,Mississauga,In-Store,Bank Transfer,1028,Technology,Accessories,Accessories Item 14,2,907.6,0.2,1452.16,1125.43,326.73
ORDKWR77MJK,2024-07-09,2024-07-11,COV9LYFB,Corporate,British Columbia,,In-Store,Credit Card,1077,Office Supplies,Binders,Binders Item 3,3,99.53,0.0,298.6,134.37,164.23
ORD9ITHGD72,2024-05-23,2024-05-24,C5QUW2W2,Consumer,Ontario,Brampton,In-Store,Credit Card,1037,Technology,Computers,Computers Item 8,1,534.86,0.0,534.86,331.61,203.25
ORDNT230PNV,2024-04-20,2024-04-20,CBD41TUU,Home Office,Quebec,Longueuil,Online,PayPal,1156,Furniture,Tables,Tables Item 7,4,601.61,0.0,2406.43,1323.53,1082.9
ORDWIROP1DD,2025-01-26,2025-01-28,CW8UVCK3,Home Office,Alberta,Red Deer,Online,Debit,1076,Office Supplies,Binders,Binders Item 2,6,70.79,0.0,424.74,191.13,233.61
ORD46GYGR39,2024-09-27,2024-09-29,C3L4FB1O,Consumer,Ontario,Mississauga,Wholesale,Credit Card,1084,Office Supplies,Binders,Binders Item 10,1,79.05,0.0,79.05,35.57,43.48
ORDLXCMP4EQ,2023-06-29,2023-07-04,C9ZGSADW,Home Office,Ontario,Toronto,Online,Credit Card,1114,Office Supplies,Art,Art Item 10,2,37.95,0.25,56.93,34.16,22.77
ORDB35G9NMM,2024-11-17,2024-11-21,C4YH7GO1,Consumer,Saskatchewan,Saskatoon,Online,Debit,1009,Technology,Phones,Phones Item 10,3,865.01,0.1,2335.54,1608.92,726.62
ORD6EHUKY9G,2025-01-02,2025-01-05,CONZ5OFA,Consumer,Ontario,London,Online,Credit Card,1011,Technology,Phones,Phones Item 12,6,1053.24,0.0,6319.43,3918.05,2401.38
ORD43MVX5HZ,2023-05-05,2023-05-10,CJ6PVPUT,Corporate,Alberta,Red Deer,Online,Credit Card,1121,Office Supplies,Labels,Labels Item 2,6,47.36,0.3,198.91,127.87,71.04
ORDTKP10GVG,2024-02-17,2024-02-23,CSW162ZU,Consumer,British Columbia,Burnaby,Online,Credit Card,1035,Technology,Computers,Computers Item 6,2,631.73,0.0,1263.47,783.35,480.12
ORDL0UR0XS4,2025-05-16,2025-05-21,CTMZFK9J,Consumer,Ontario,Mississauga,Online,Credit Card,1053,Technology,Copiers,Copiers Item 9,4,232.83,0.15,791.63,577.42,214.21
ORDQAZ1HQ5D,2024-11-09,2024-11-16,C0UAVW1A,Consumer,Alberta,Calgary,In-Store,PayPal,1004,Technology,Phones,Phones Item 5,3,554.12,0.0,1662.37,1030.67,631.7
ORD3O6LPARU,2023-05-30,2023-06-01,C9EFU33E,Consumer,Quebec,Longueuil,Online,Credit Card,1144,Furniture,Chairs,Chairs Item 10,5,445.82,0.05,2117.66,1226.01,891.65
ORDIW4T8TXN,2023-02-13,2023-02-19,CXTXEZZS,Consumer,Ontario,Brampton,Wholesale,PayPal,1025,Technology,Accessories,Accessories Item 11,4,1265.46,0.05,4808.76,3138.35,1670.41
ORD43NZCPSP,2024-09-29,2024-10-02,CQZ7684O,Consumer,New Brunswick,Fredericton,In-Store,Debit,1166,Furniture,Bookcases,Bookcases Item 2,6,94.7,0.05,539.78,312.5,227.28
ORD9AKOGKMS,2024-05-21,2024-05-22,CXI0B98V,Home Office,Quebec,Laval,Online,Gift Card,1057,Technology,Copiers,Copiers Item 13,4,818.39,0.05,3109.88,2029.61,1080.27
ORDPV9L1IVV,2025-11-19,2025-11-20,CO46J6MC,Corporate,Alberta,Red Deer,Online,Debit,1070,Office Supplies,Paper,Paper Item 11,1,116.19,0.0,116.19,52.29,63.9
ORDUE03UOKQ,2024-07-26,2024-07-26,CSCQVEP8,Consumer,Ontario,London,Online,Credit Card,1104,Office Supplies,Storage,Storage Item 15,1,20.3,0.25,15.22,9.13,6.09
ORD5TMY3DWR,2025-10-17,2025-10-24,CMKSQIVZ,Consumer,Ontario,Mississauga,Wholesale,Credit Card,1065,Office Supplies,Paper,Paper Item 6,3,32.47,0.05,92.54,43.83,48.71
ORDTNY08IXA,2023-08-23,2023-08-24,CHJ5CGCQ,Consumer,Alberta,Lethbridge,In-Store,PayPal,1048,Technology,Copiers,Copiers Item 4,2,1137.93,0.05,2162.06,1411.03,751.03
ORD2FXHO31N,2024-05-05,2024-05-11,CHZC39F1,Consumer,British Columbia,Burnaby,In-Store,Debit,1165,Furniture,Bookcases,Bookcases Item 1,4,741.03,0.0,2964.1,1630.26,1333.84
ORDPUXROSXO,2023-06-03,2023-06-09,CUG75DJK,Corporate,Ontario,Kitchener,Wholesale,Credit Card,1193,Furniture,Furnishings,Furnishings Item 14,5,153.83,0.0,769.15,423.03,346.12
ORDX3I5BZFO,2024-09-21,2024-09-24,CPWNXS7C,Corporate,Alberta,Lethbridge,Online,Gift Card,1178,Furniture,Bookcases,Bookcases Item 14,1,542.4,0.25,406.8,298.32,108.48
ORDK2PZRGE8,2023-07-26,2023-08-02,CDO225GB,Consumer,Quebec,Quebec City,In-Store,Credit Card,1047,Technology,Copiers,Copiers Item 3,4,138.6,0.0,554.39,343.72,210.67
ORD0ICABUQP,2024-06-23,2024-06-30,C4ETQ0SA,Home Office,Ontario,Ottawa,In-Store,Credit Card,1049,Technology,Copiers,Copiers Item 5,6,448.38,0.15,2286.72,1667.96,618.76
ORDVGOCML1F,2024-01-13,2024-01-20,CJ5Z5QMY,Corporate,Alberta,Lethbridge,Online,Credit Card,1056,Technology,Copiers,Copiers Item 12,6,823.31,0.3,3457.92,3062.73,395.19
ORDW0XBXXYP,2023-07-23,2023-07-26,CK7IWP6I,Consumer,British Columbia,Richmond,In-Store,PayPal,1139,Furniture,Chairs,Chairs Item 5,5,775.56,0.05,3683.91,2132.79,1551.12
ORDHFF4B6HJ,2023-04-17,2023-04-19,CQQ02V36,Home Office,Quebec,Gatineau,In-Store,Credit Card,1193,Furniture,Furnishings,Furnishings Item 14,5,157.76,0.1,709.93,433.85,276.08
ORDFSJWWYPZ,2024-07-15,2024-07-15,CJQHMSN3,Consumer,Alberta,Lethbridge,Online,PayPal,1080,Office Supplies,Binders,Binders Item 6,2,105.14,0.05,199.76,94.62,105.14
ORDCBSUOQ9L,2025-11-04,2025-11-10,C0BDE8YQ,Home Office,Quebec,Montreal,Online,Credit Card,1078,Office Supplies,Binders,Binders Item 4,6,112.68,0.05,642.28,304.24,338.04
ORDPMZTWHUE,2023-08-06,2023-08-12,CKK5V7P7,Corporate,New Brunswick,Fredericton,In-Store,Credit Card,1143,Furniture,Chairs,Chairs Item 9,2,176.11,0.0,352.23,193.73,158.5
ORDFFJ4GPUJ,2024-03-19,2024-03-23,CNAHECMR,Consumer,Manitoba,Winnipeg,In-Store,Credit Card,1046,Technology,Copiers,Copiers Item 2,4,85.82,0.0,343.29,212.84,130.45
ORDLCY5J7O0,2023-09-04,2023-09-04,CSA3MBIM,Consumer,Ontario,Ottawa,Online,PayPal,1128,Office Supplies,Labels,Labels Item 9,3,19.18,0.0,57.54,25.89,31.65
ORD74SFPLKD,2025-06-05,2025-06-11,CN2RW519,Consumer,Quebec,Quebec City,Online,Credit Card,1026,Technology,Accessories,Accessories Item 12,3,837.1,0.0,2511.31,1557.01,954.3
ORDVQHMCYWV,2024-03-30,2024-04-01,C01LF182,Corporate,New Brunswick,Moncton,Online,Gift Card,1181,Furniture,Furnishings,Furnishings Item 2,3,463.52,0.15,1181.96,764.8,417.16
ORD5352YHMT,2025-12-03,2025-12-07,CGUNAGAP,Corporate,Nova Scotia,Halifax,In-Store,Credit Card,1126,Office Supplies,Labels,Labels Item 7,5,99.75,0.15,423.94,224.44,199.5
ORDIHX0TCT5,2023-09-26,2023-10-01,C4VSY0Y4,Consumer,Ontario,Ottawa,In-Store,Gift Card,1036,Technology,Computers,Computers Item 7,5,146.96,0.0,734.82,455.59,279.23
ORDPJJP307Y,2023-03-30,2023-03-31,CAF7KR4A,Corporate,Ontario,Brampton,In-Store,Credit Card,1158,Furniture,Tables,Tables Item 9,3,549.93,0.1,1484.81,907.39,577.42
ORDARW89Y0A,2024-09-30,2024-09-30,COD12APN,Consumer,Quebec,Quebec City,Online,Debit,1170,Furniture,Bookcases,Bookcases Item 6,4,846.63,0.15,2878.54,1862.58,1015.96
ORDXL2XT0FJ,2024-12-15,2024-12-15,CYXN6KYR,Consumer,Saskatchewan,Saskatoon,Online,Credit Card,1061,Office Supplies,Paper,Paper Item 2,5,21.39,0.0,106.96,48.13,58.83
ORDYDDNFNER,2025-12-21,2025-12-28,CDMSNYTJ,Consumer,Nova Scotia,Halifax,Online,Credit Card,1154,Furniture,Tables,Tables Item 5,5,322.14,0.15,1369.1,885.89,483.21
ORD3LPRSVXC,2025-08-13,2025-08-20,C53ABUJE,Corporate,Manitoba,Brandon,In-Store,PayPal,1054,Technology,Copiers,Copiers Item 10,2,84.39,0.0,168.78,104.65,64.13
ORDLLJ1QW3D,2025-08-27,2025-08-30,CPUD35V1,Corporate,Ontario,Mississauga,Online,Credit Card,1152,Furniture,Tables,Tables Item 3,2,360.2,0.05,684.38,396.22,288.16
ORDGOV4AOIA,2024-11-26,2024-11-29,CGE66DF2,Consumer,Saskatchewan,Saskatoon,Online,PayPal,1169,Furniture,Bookcases,Bookcases Item 5,1,459.45,0.0,459.45,252.7,206.75
ORD2SNG72I1,2024-01-30,2024-02-02,CTZH8J0N,Corporate,Ontario,Ottawa,Online,Debit,1072,Office Supplies,Paper,Paper Item 13,4,100.76,0.0,403.06,181.38,221.68
ORDTS51BHEZ,2024-04-15,2024-04-17,C2P6WKUZ,Home Office,Quebec,Quebec City,Online,Debit,1110,Office Supplies,Art,Art Item 6,3,76.11,0.0,228.33,102.75,125.58
ORD7328HGHM,2023-05-27,2023-05-31,CZ31IO6F,Consumer,Quebec,Quebec City,In-Store,Credit Card,1021,Technology,Accessories,Accessories Item 7,1,1184.39,0.0,1184.39,734.32,450.07
ORDFWM0MDS8,2024-04-17,2024-04-19,C4EURCQ3,Consumer,Quebec,Longueuil,Online,Bank Transfer,1123,Office Supplies,Labels,Labels Item 4,2,80.06,0.05,152.12,72.06,80.06
ORDTBG4GPXR,2024-02-04,2024-02-08,CJO1JA92,Consumer,Quebec,Montreal,In-Store,PayPal,1032,Technology,Computers,Computers Item 3,2,611.49,0.15,1039.52,758.24,281.28
ORD9ZDH1SYK,2023-02-09,2023-02-12,CF9B6QFE,Consumer,Ontario,Hamilton,Online,PayPal,1050,Technology,Copiers,Copiers Item 6,3,1171.15,0.0,3513.44,2178.33,1335.11
ORD1GSQJD6Q,2023-08-13,2023-08-18,C0JAX6FR,Consumer,Ontario,Hamilton,Online,Credit Card,1144,Furniture,Chairs,Chairs Item 10,2,399.16,0.1,718.5,439.08,279.42
ORDIYPDK2OV,2024-08-08,2024-08-15,CKEQNZKH,Corporate,Manitoba,Winnipeg,In-Store,Credit Card,1193,Furniture,Furnishings,Furnishings Item 14,3,171.61,0.0,514.84,283.16,231.68
ORDMBX2ECJ7,2024-02-09,2024-02-10,CBKNLYWU,Consumer,Ontario,Mississauga,Online,PayPal,1025,Technology,Accessories,Accessories Item 11,1,1097.23,0.0,1097.23,680.28,416.95
ORDUIEE5JMS,2025-12-24,2025-12-24,CKGOYGVA,Corporate,Quebec,Montreal,Online,Debit,1032,Technology,Computers,Computers Item 3,2,576.67,0.05,1095.68,715.08,380.6
ORDG115ZRJZ,2024-06-08,2024-06-12,CXITLYZ0,Home Office,Ontario,Ottawa,Online,Credit Card,1003,Technology,Phones,Phones Item 4,2,339.27,0.0,678.54,420.69,257.85
ORDF40ORU0L,2025-11-16,2025-11-16,C52HT3N2,Consumer,Ontario,London,In-Store,Credit Card,1066,Office Supplies,Paper,Paper Item 7,6,66.48,0.0,398.91,179.51,219.4
ORD47MGNPPW,2024-12-25,2024-12-26,CE56CN8G,Consumer,Ontario,Hamilton,In-Store,Credit Card,1134,Office Supplies,Labels,Labels Item 15,4,112.78,0.25,338.34,203.0,135.34
ORDJMMBFTNX,2023-02-14,2023-02-20,CLXT1S3O,Consumer,Alberta,Edmonton,Online,Debit,1107,Office Supplies,Art,Art Item 3,5,15.15,0.05,71.98,34.1,37.88
ORD2RGDFCPZ,2023-08-11,2023-08-14,CW6NCLNX,Corporate,Quebec,Quebec City,In-Store,Credit Card,1170,Furniture,Bookcases,Bookcases Item 6,1,895.2,0.05,850.44,492.36,358.08
ORD8ILFN2SS,2025-02-12,2025-02-16,CX0OPT88,Consumer,Ontario,Hamilton,Online,Credit Card,1031,Technology,Computers,Computers Item 2,6,901.83,,4869.89,3354.81,1515.08
ORDITFF04VX,2024-08-20,2024-08-26,CDWCC16I,Corporate,Manitoba,Brandon,In-Store,Credit Card,1175,Furniture,Bookcases,Bookcases Item 11,1,245.47,0.0,245.47,135.01,110.46
ORD0XDIVHF3,2023-11-27,2023-11-28,C79ZTXE5,Corporate,Ontario,Kitchener,In-Store,Credit Card,1090,Office Supplies,Storage,Storage Item 1,3,30.19,0.3,63.39,40.75,22.64
